issue_name,issue_url,article_url,author,title,year,journal,vol,doi,data_url,stata,julia,python,R,C,C++,matlab,fortran,sas
Vol. 104            No. 6             June 2014,https://www.aeaweb.org/issues/339,https://www.aeaweb.org/articles?id=10.1257/aer.104.6.1667,"Adamopoulos, Tasso, and Diego Restuccia.","""The Size Distribution of Farms and International Productivity Differences.""",2014,American Economic Review,"104 (6):
  1667-97.",10.1257/aer.104.6.1667,https://www.aeaweb.org/aer/data/10406/20111416_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 104            No. 6             June 2014,https://www.aeaweb.org/issues/339,https://www.aeaweb.org/articles?id=10.1257/aer.104.6.1698,"Kellogg, Ryan.","""The Effect of Uncertainty on Investment: Evidence from Texas Oil Drilling.""",2014,American Economic Review,"104 (6):
  1698-1734.",10.1257/aer.104.6.1698,https://www.aeaweb.org/aer/data/10406/20120151_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 104            No. 6             June 2014,https://www.aeaweb.org/issues/339,https://www.aeaweb.org/articles?id=10.1257/aer.104.6.1735,"Duffy, John, and Daniela Puzzello.","""Gift Exchange versus Monetary Exchange: Theory and Evidence.""",2014,American Economic Review,"104 (6):
  1735-76.",10.1257/aer.104.6.1735,https://www.aeaweb.org/aer/data/10406/20111499_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 6             June 2014,https://www.aeaweb.org/issues/339,https://www.aeaweb.org/articles?id=10.1257/aer.104.6.1777,"Stephens, Melvin Jr., and Dou-Yan Yang.","""Compulsory Education and the Benefits of Schooling.""",2014,American Economic Review,"104 (6):
  1777-92.",10.1257/aer.104.6.1777,https://www.aeaweb.org/aer/data/10406/20121082_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 6             June 2014,https://www.aeaweb.org/issues/339,https://www.aeaweb.org/articles?id=10.1257/aer.104.6.1793,"Apicella, Coren L., Eduardo M. Azevedo, Nicholas A. Christakis, and James H. Fowler.","""Evolutionary Origins of the Endowment Effect: Evidence from Hunter-Gatherers.""",2014,American Economic Review,"104 (6):
  1793-1805.",10.1257/aer.104.6.1793,https://www.aeaweb.org/aer/data/10406/20130475_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 6             June 2014,https://www.aeaweb.org/issues/339,https://www.aeaweb.org/articles?id=10.1257/aer.104.6.1806,"Damm, Anna Piil, and Christian Dustmann.","""Does Growing Up in a High Crime Neighborhood Affect Youth Criminal Behavior?""",2014,American Economic Review,"104 (6):
  1806-32.",10.1257/aer.104.6.1806,https://www.aeaweb.org/aer/data/10406/20121018_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Vol. 104            No. 6             June 2014,https://www.aeaweb.org/issues/339,https://www.aeaweb.org/articles?id=10.1257/aer.104.6.1833,"Crost, Benjamin, Joseph Felter, and Patrick Johnston.","""Aid under Fire: Development Projects and Civil Conflict.""",2014,American Economic Review,"104 (6):
  1833-56.",10.1257/aer.104.6.1833,https://www.aeaweb.org/aer/data/10406/20120045_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.1909,"Tarozzi, Alessandro, Aprajit Mahajan, Brian Blackburn, Dan Kopf, Lakshmi Krishnan, and Joanne Yoong.","""Micro-loans, Insecticide-Treated Bednets, and Malaria: Evidence from a Randomized Controlled Trial in Orissa, India.""",2014,American Economic Review,"104 (7):
  1909-41.",10.1257/aer.104.7.1909,https://www.aeaweb.org/aer/data/10407/20110888_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.1942,"Amiti, Mary, Oleg Itskhoki, and Jozef Konings.","""Importers, Exporters, and Exchange Rate Disconnect.""",2014,American Economic Review,"104 (7):
  1942-78.",10.1257/aer.104.7.1942,https://www.aeaweb.org/aer/data/10407/20121462_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.1979,"Bilir, L Kamran.","""Patent Laws, Product Life-Cycle Lengths, and Multinational Activity.""",2014,American Economic Review,"104 (7):
  1979-2013.",10.1257/aer.104.7.1979,https://www.aeaweb.org/aer/data/10407/20120668_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.2049,"Dahl, Gordon B., Katrine V. Løken, and Magne Mogstad.","""Peer Effects in Program Participation.""",2014,American Economic Review,"104 (7):
  2049-74.",10.1257/aer.104.7.2049,https://www.aeaweb.org/aer/data/10407/20121207_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.2075,"Heathcote, Jonathan, Kjetil Storesletten, and Giovanni L. Violante.","""Consumption and Labor Supply with Partial Insurance: An Analytical Framework.""",2014,American Economic Review,"104 (7):
  2075-2126.",10.1257/aer.104.7.2075,https://www.aeaweb.org/aer/data/10407/20090634_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.2127,"Armenter, Roc, and Miklós Koren.","""A Balls-and-Bins Model of Trade.""",2014,American Economic Review,"104 (7):
  2127-51.",10.1257/aer.104.7.2127,https://www.aeaweb.org/aer/data/10407/20101454_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.2152,"Shigeoka, Hitoshi.","""The Effect of Patient Cost Sharing on Utilization, Health, and Risk Protection.""",2014,American Economic Review,"104 (7):
  2152-84.",10.1257/aer.104.7.2152,https://www.aeaweb.org/aer/data/10407/20121074_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.2185,"Acconcia, Antonio, Giancarlo Corsetti, and Saverio Simonelli.","""Mafia and Public Spending: Evidence on the Fiscal Multiplier from a Quasi-experiment.""",2014,American Economic Review,"104 (7):
  2185-2209.",10.1257/aer.104.7.2185,https://www.aeaweb.org/aer/data/10407/20111363_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.2210,"Ashraf, Nava, Erica Field, and Jean Lee.","""Household Bargaining and Excess Fertility: An Experimental Study in Zambia.""",2014,American Economic Review,"104 (7):
  2210-37.",10.1257/aer.104.7.2210,https://www.aeaweb.org/aer/data/10407/20101434_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 7             July 2014,https://www.aeaweb.org/issues/340,https://www.aeaweb.org/articles?id=10.1257/aer.104.7.2238,"Falck, Oliver, Robert Gold, and Stephan Heblich.","""E-lections: Voting Behavior and the Internet.""",2014,American Economic Review,"104 (7):
  2238-65.",10.1257/aer.104.7.2238,https://www.aeaweb.org/aer/data/10407/20120506_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2267,"Azzimonti, Marina, Eva de Francisco, and Vincenzo Quadrini.","""Financial Globalization, Inequality, and the Rising Public Debt.""",2014,American Economic Review,"104 (8):
  2267-2302.",10.1257/aer.104.8.2267,https://www.aeaweb.org/aer/data/10408/20120268_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2320,"Nimark, Kristoffer P.","""Man-Bites-Dog Business Cycles.""",2014,American Economic Review,"104 (8):
  2320-67.",10.1257/aer.104.8.2320,https://www.aeaweb.org/aer/data/10408/20120076_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2368,"Ilut, Cosmin L., and Martin Schneider.","""Ambiguous Business Cycles.""",2014,American Economic Review,"104 (8):
  2368-99.",10.1257/aer.104.8.2368,https://www.aeaweb.org/aer/data/10408/20111645_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2421,"Mayzlin, Dina, Yaniv Dover, and Judith Chevalier.","""Promotional Reviews: An Empirical Investigation of Online Review Manipulation.""",2014,American Economic Review,"104 (8):
  2421-55.",10.1257/aer.104.8.2421,https://www.aeaweb.org/aer/data/10408/20121079_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2456,"Campante, Filipe R., and Quoc-Anh Do.","""Isolated Capital Cities, Accountability, and Corruption: Evidence from US States.""",2014,American Economic Review,"104 (8):
  2456-81.",10.1257/aer.104.8.2456,https://www.aeaweb.org/aer/data/10408/20130080_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2482,"Martin, Ralf, Mirabelle Muûls, Laure B. de Preux, and Ulrich J. Wagner.","""Industry Compensation under Relocation Risk: A Firm-Level Analysis of the EU Emissions Trading Scheme.""",2014,American Economic Review,"104 (8):
  2482-2508.",10.1257/aer.104.8.2482,https://www.aeaweb.org/aer/data/10408/20120646_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2509,"Goos, Maarten, Alan Manning, and Anna Salomons.","""Explaining Job Polarization: Routine-Biased Technological Change and Offshoring.""",2014,American Economic Review,"104 (8):
  2509-26.",10.1257/aer.104.8.2509,https://www.aeaweb.org/aer/data/10408/20111536_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2527,"Anenberg, Elliot, and Edward Kung.","""Estimates of the Size and Source of Price Declines Due to Nearby Foreclosures.""",2014,American Economic Review,"104 (8):
  2527-51.",10.1257/aer.104.8.2527,https://www.aeaweb.org/aer/data/10408/20130049_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 104            No. 8             August 2014,https://www.aeaweb.org/issues/346,https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2567,"Fairlie, Robert W., Florian Hoffmann, and Philip Oreopoulos.","""A Community College Instructor Like Me: Race and Ethnicity Interactions in the Classroom.""",2014,American Economic Review,"104 (8):
  2567-91.",10.1257/aer.104.8.2567,https://www.aeaweb.org/aer/data/10408/20130442_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2593,"Chetty, Raj, John N. Friedman, and Jonah E. Rockoff.","""Measuring the Impacts of Teachers I: Evaluating Bias in Teacher Value-Added Estimates.""",2014,American Economic Review,"104 (9):
  2593-2632.",10.1257/aer.104.9.2593,https://www.aeaweb.org/aer/data/10409/20120127_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2633,"Chetty, Raj, John N. Friedman, and Jonah E. Rockoff.","""Measuring the Impacts of Teachers II: Teacher Value-Added and Student Outcomes in Adulthood.""",2014,American Economic Review,"104 (9):
  2633-79.",10.1257/aer.104.9.2633,https://www.aeaweb.org/aer/data/10409/20131046_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2680,"Epstein, Larry G., Emmanuel Farhi, and Tomasz Strzalecki.","""How Much Would You Pay to Resolve Long-Run Risk?""",2014,American Economic Review,"104 (9):
  2680-97.",10.1257/aer.104.9.2680,https://www.aeaweb.org/aer/data/10409/20131014_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2698,"Benjamin, Daniel J., Ori Heffetz, Miles S. Kimball, and Nichole Szembrot.","""Beyond Happiness and Satisfaction: Toward Well-Being Indices Based on Stated Preference.""",2014,American Economic Review,"104 (9):
  2698-2735.",10.1257/aer.104.9.2698,https://www.aeaweb.org/aer/data/10409/20121159_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2736,"Manuelli, Rodolfo E., and Ananth Seshadri.","""Human Capital and the Wealth of Nations.""",2014,American Economic Review,"104 (9):
  2736-62.",10.1257/aer.104.9.2736,https://www.aeaweb.org/aer/data/10409/20070584_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2763,"Anderson, Michael L.","""Subways, Strikes, and Slowdowns: The Impacts of Public Transit on Traffic Congestion.""",2014,American Economic Review,"104 (9):
  2763-96.",10.1257/aer.104.9.2763,https://www.aeaweb.org/aer/data/10409/20130116_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2797,"Cheng, Ing-Haw, Sahil Raina, and Wei Xiong.","""Wall Street and the Housing Bubble.""",2014,American Economic Review,"104 (9):
  2797-2829.",10.1257/aer.104.9.2797,https://www.aeaweb.org/aer/data/10409/20130297_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2830,"Mayer, Christopher, Edward Morrison, Tomasz Piskorski, and Arpit Gupta.","""Mortgage Modification and Strategic Behavior: Evidence from a Legal Settlement with Countrywide.""",2014,American Economic Review,"104 (9):
  2830-57.",10.1257/aer.104.9.2830,https://www.aeaweb.org/aer/data/10409/20110594_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 104            No. 9             September 2014,https://www.aeaweb.org/issues/347,https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2872,"Fabra, Natalia, and Mar Reguant.","""Pass-Through of Emissions Costs in Electricity Markets.""",2014,American Economic Review,"104 (9):
  2872-99.",10.1257/aer.104.9.2872,https://www.aeaweb.org/aer/data/10409/20130186_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 105            No. 4             April 2015,https://www.aeaweb.org/issues/368,https://www.aeaweb.org/articles?id=10.1257/aer.15000001,"Nordhaus, William.","""Climate Clubs: Overcoming Free-Riding in International Climate Policy.""",2015,American Economic Review,"105 (4):
  1339-70.",10.1257/aer.15000001,https://www.aeaweb.org/aer/data/10504/presidential2015_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 105            No. 2             February 2015,https://www.aeaweb.org/issues/363,https://www.aeaweb.org/articles?id=10.1257/aer.20080841,"Jeong, Hyeok, Yong Kim, and Iourii Manovskii.","""The Price of Experience.""",2015,American Economic Review,"105 (2):
  784-815.",10.1257/aer.20080841,https://www.aeaweb.org/aer/data/10502/20080841_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 108            No. 4-5             April 2018,https://www.aeaweb.org/issues/503,https://www.aeaweb.org/articles?id=10.1257/aer.20101199,"Donaldson, Dave.","""Railroads of the Raj: Estimating the Impact of Transportation Infrastructure.""",2018,American Economic Review,"108 (4-5):
  899-934.",10.1257/aer.20101199,https://www.aeaweb.org/doi/10.1257/aer.20101199.data,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 106            No. 11             November 2016,https://www.aeaweb.org/issues/431,https://www.aeaweb.org/articles?id=10.1257/aer.20101557,"Eaton, Jonathan, Samuel Kortum, Brent Neiman, and John Romalis.","""Trade and the Global Recession.""",2016,American Economic Review,"106 (11):
  3401-38.",10.1257/aer.20101557,https://www.aeaweb.org/content/file?id=2536,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 105            No. 6             June 2015,https://www.aeaweb.org/issues/374,https://www.aeaweb.org/articles?id=10.1257/aer.20110035,"Bigio, Saki.","""Endogenous Liquidity and the Business Cycle.""",2015,American Economic Review,"105 (6):
  1883-1927.",10.1257/aer.20110035,https://www.aeaweb.org/aer/data/10506/20110035_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 105            No. 10             October 2015,https://www.aeaweb.org/issues/387,https://www.aeaweb.org/articles?id=10.1257/aer.20110108,"Low, Hamish, and Luigi Pistaferri.","""Disability Insurance and the Dynamics of the Incentive Insurance Trade-Off.""",2015,American Economic Review,"105 (10):
  2986-3029.",10.1257/aer.20110108,https://www.aeaweb.org/aer/data/10510/20110108_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 9             September 2016,https://www.aeaweb.org/issues/425,https://www.aeaweb.org/articles?id=10.1257/aer.20110236,"Jones, Charles I., and Peter J. Klenow.","""Beyond GDP? Welfare across Countries and Time.""",2016,American Economic Review,"106 (9):
  2426-57.",10.1257/aer.20110236,https://www.aeaweb.org/articles/attachments?retrieve=N4o17n0USwwpNsgiX0xLlC6Z-6q4FzsM,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 105            No. 8             August 2015,https://www.aeaweb.org/issues/382,https://www.aeaweb.org/articles?id=10.1257/aer.20110306,"Coibion, Olivier, and Yuriy Gorodnichenko.","""Information Rigidity and the Expectations Formation Process: A Simple Framework and New Facts.""",2015,American Economic Review,"105 (8):
  2644-78.",10.1257/aer.20110306,https://www.aeaweb.org/aer/data/10508/20110306_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
